label,text
1,I may have to take a trip in to the loft to get the fans down its like being in spain!! Except without a pool to cool down in xxxxxxxx 
0,i wish i was outside 
0,stayn home from school sick doc says I have bronchitis 
1,no Yoga tonight but i am going to try Pilates lets see how many un-used muscles i can discover 
0,Going to see Star Trek (again) tomorrow night but this time in full IMAX glory! I hope my motion sickness doesn't get the better of me! 
1,Please vote for my husband Jorge at the All Star Game ly-TGxzu! I can't vote anymore 
0,ooh@LuLu_Bell whatchu goin as? Monsterpalooza's this weekend for us on the no Ink i won't be a stressed contestant this year! Miss U X0 
0,I have too much work to drink now but I do love afternoons in the pub 
0,i got ill and tomorrow iÃ¯Â¿Â½ve got birthday 
0,FML i have the worst paper cut on my knuckle from all the papers i was handling i hat this damn research paper!!! 
1,Tom! and I were wondering if you'd do a tour in Asia specifically the Philippines Any chance you will soon? 
0,I've been sat sunbathing in the bombed out church all day and left and missed you 
1,argh Interested Time maybe can't go Maybe 
0,watching chicago honeyyyy im with you I miss me some hey arnold! and wild thornberrys 
0,Congrats to ALL Graduates! Such a Beautiful thing & Big DEAL! I jus wish i cudve attended My lil man Ryan kdg graduation Feel verY SAD! 
0,Am hating my life at the moment There's only so many NOs my delicate little mind can take 
1,How did we just get paid and still be broke as hell?! No shopping spree for me today 
0,NEEDS an external hard drive I don't have enough money < I don't wanna give up my music! > 
0,I'm sitting here with this girl that urk my nerves damm yo 
0,you're a busy Bob I'm jealous I'm not sure I can even afford to go meet John de Lancie and Leonard Nimoy 
0,i HATE U S history 
0,well only one week left of my holidays sad sad 
1,The devil you say! I've been waiting for the Black Widow in movies and now she won't be awesome at all 
1,It'd be nice but soon we'll have to Pay to Tweet 
1,OMG and you have to do this when I'm at work and can't listen 
0,great my mom is pissed at me so she sent me to the asbestos filled backroom 
0,thanks for the #ff shoutout -you stuck an extra e in my username tho so the link doesn't work 
1,haha awe Well right now I could be at home but I have to be here It's horrible Lol 
0,aahhh! nyc placements have started to come out but it looks like upgrades have to wait yet another two weeks for placements! dreadfully 
0,I guess it'll work under fusion Otherwise you'll have to boot directly to Vista just to do some online banking which sucks 
0,MY PUFFFFY IS LEAVINGGGGGGG NOOOOOOOOO 
0,I'm going to miss my iMac so much over the next month 
0,Izzy!!! So sorry to hear that - what a disaster 
0,Rainy day today No car so we're stuck in the house I needed to go to the post office too bastards 
0,not too good how are you feeling today? 
1,i really want to see cash cash again 
1,u already took da pic with out me 
0,thanks gourmetcook! But cold shower wouldn't help 
0,I am never going in to town on a sunny friday in half term again eugh got no electricity 
1,aaah good bye mikee smoked crabs! 
1,I only ever seem to listen to Dirty these days Most of our CD's are still at Greg's parents 
0,Oh no matey did you get ill? It would be a bit mean of Suzi to be calling you chicken scabs if you're not! 
0,you're missing the devil wears prada!!!!! sad 
1,DAMN! a mass unfollowing and i didnt get the invite! im bummed now 
1,Sitting in an empty yearbook room attempting to figure this asap out lol 
0,Oh my gosh ian i always miss you when your on 
0,My hairstylist left the salon without telling me where she was going Damn! 
0,*hugs* thanks I don't know how I'm going to fix this if I'm ever going to get my account back 
0,lots and lots of red wine knowing good and well how it has managed to make me sick a few times before 
1,sitting in awe that the price to renew my laptops warranty has doubled in a matter of weeks 
1,Hey is the #beatweetup badge required for tonight? Just realized I left mine at home! 
0,TGIF too bad the weather sucks 
0,lousy mofo landlord need to focus on kid's packing but cant nevermind sew sleeping bag 
0,figuring out wats wrong with her she can drink but cant eat 
1,is awake Still feeling sick But I got the blog done at least com-p-x17t9 
1,is back to revision Bye bye Hannah <3 
0,Sephora is having a 75% off sale And I'm so broke Life isn't fair 
0,probably not I hate when that happens! 
0,Ugh! I can't access through my mobile web! 
0,PSA::::: Being that I've been usuing twiddict- my last 14 tweets have yet to show on the bored Bare w me 
0,She has her perfect moments She just broke one of the tiles on the floor in the hallway I don't find her very perfect now 
0,that's the prob no idea how to meet guys Met all my exs online & now I've dated that pool dry 
0,Just paid my bills now I have no money 
1,Yes We have a copyright exemption we're apparently trying to ensure the rest of the world doesn't have #sccr18 
0,I want to know who is that ?? 6 I tried to ask P'KIA but he still not reply me but now he change his status to 'away' 
0,Warhammer 40k: Space Marines 'officially' announced only for 360 and PS3 No luck for PC gamers 
0,Waiting patiently to go out tonight al by my lonesome 
0,nomatter how much i sleep am still tired 
1,Looking out the window beautiful blue sky great forecast for the weekend - not good for cinemas 
0,ok back to the dentist today All I want to do is bask in the sun 
0,ugh back to work today 
1,I tried that but I can only use import-export for contacts saved locally on my Outlook Thanks Though 
0,i no its so warm isnt it!! :O My arms are sore Bad times My face is a little red too :S 
0,Good mornin & no u tol twitter LOL but I knew & called u yesterday 2 see if u were okay but no answer how r u feelin babe? 
0,ss back to the gym project Finally finished Damn filthy hobo's always trying to eat my taco's !! <-3 
0,That's beautiful! Thanks for sharing My grandpa was recently diagnosed with Alzheimers too 
1,hmmm they are on offer in Tesco as well but I don't think the wee one next to me will stock them! 
0,Oh final msg - Why didn't you review my boardgame BookchaseÃ¯Â¿Â½ when you were on telly? We didn't even get a nice letter 
0,nomatter how much i sleep am still tired either going to sleep early or late 
0,Field day Gt class not winning 
0,loves florida but misses her american friends 
1,So far absolutely perfect Great view directly across from the elevators and ice machine and impecible weather I need my bike 
0,oh when will #gfail end? been on HTML version all day 
0,michael scofiled Noooooo !! I hate the writer director n production 
1,Last night was fun w the lightening and thunder Today will be in the 90s 
0,I really need to lose weight Anybody wanna be my exercise-buddy? 
1,me too chrome's popup blocker is better 
1,i love how nice the weather is today and i am camping tonight! oh and i hate my hair 
1,just missed Paul the ice cream man at work 
1,is waiting for the estate agent to do valuation oh joy *sigh* i need to be in the funhouse pink baby come back!!!! 
1,Last quiz of the week Now back to the grind 
1,Altona Wogs Gota love em All I can smell is awsome food and makes me hungry 
1,Yes PM PM you are right 
0,thanks he got hurt Wednesday and going to vets today 
1,it's Friday and sweldo day too 
0,That happened to me once only I wasn't drunk lol 
1,It is sad I feel bad when I hear it They look like mid 30's It's like something u wld see on lifetime 
0,no sir i woulda put honey but i don't have any 
1,so how long have you been at the airport? can you smoke inside a bar or somehting? would SUK to do security again lol 
0,besides I haven't had strep for like 10 years because of that reason I'm more tired than anything else 
1,Glad to see the sun out in Dublin after a great week in London Back to work 
0,Yes apnea but it's not the prob I'm on meds that might be causing this they help otherwise so much don't want to stop 
0,darn it I did it again ! keep forgetting that darn &quot;D&quot; for DM's 
0,I dont know I didnt even realize it was gone let me put it up again darn twitter! 
0,Wanna know a not fun way to wake up? Having a panic attack and not being able to breath for no fucking reason that fucking sucked 
